episode,step,episode_step,timestamp,battery_level,battery_voltage_V,solar_input_W,wind_input_W,cpu_usage,memory_usage,signal_quality,queue_size,temperature_C,humidity_pct,pressure_hPa,cloud_cover,action,action_name,reward,cumulative_ep_reward,next_battery,next_queue_size,energy_consumed_mJ,energy_harvested_mJ,net_energy_mJ,tx_success,packets_sent,latency_ms,packet_loss,done
282,11394,23,2026-01-19 04:56:30,0.19839,3.2438,0.0234,1.1031,0.6707,0.6389,0.7554,58,9.17,67.3,1014.3,0.608,4,TX_MED,0.049728,-7.89861,0.15208,46,836.427,2.729,-833.697,1,12,29.44,0,0
282,11395,24,2026-01-19 04:57:00,0.15208,3.1946,0.0,1.648,0.5028,0.5495,0.7259,46,8.09,66.4,1014.83,0.5934,3,TX_LOW,-1.255321,-9.15393,0.11503,47,670.697,3.93,-666.767,0,0,0.0,1,0
282,11396,25,2026-01-19 04:57:30,0.11503,3.1333,0.0072,1.4249,0.5231,0.512,0.6145,47,6.93,71.14,1014.82,0.6202,3,TX_LOW,-0.354693,-9.50863,0.07893,41,653.182,3.289,-649.894,1,8,38.32,0,0
282,11397,26,2026-01-19 04:58:00,0.07893,3.0937,0.0,1.4243,0.1576,0.4789,0.6551,41,6.56,67.54,1014.3,0.635,0,SLEEP_DEEP,-0.487246,-9.99587,0.07693,42,39.206,3.172,-36.035,0,0,0.0,0,0
282,11398,27,2026-01-19 04:58:30,0.07693,3.0999,0.0078,1.2254,0.1614,0.3865,0.7521,42,6.5,63.97,1014.63,0.6277,0,SLEEP_DEEP,-0.51305,-10.50892,0.07482,44,40.815,2.812,-38.004,0,0,0.0,0,0
282,11399,28,2026-01-19 04:59:00,0.07482,3.1025,0.0182,1.7348,0.1432,0.3946,0.6915,44,6.33,80.63,1015.06,0.6185,0,SLEEP_DEEP,-0.501691,-11.01061,0.07294,46,37.524,3.852,-33.672,0,0,0.0,0,0
282,11400,29,2026-01-19 04:59:30,0.07294,3.095,0.0089,1.3978,0.1511,0.4125,0.5923,46,5.86,72.12,1015.27,0.6132,0,SLEEP_DEEP,-0.519752,-11.53037,0.07085,47,40.935,3.268,-37.667,0,0,0.0,0,0
282,11401,30,2026-01-19 05:00:00,0.07085,3.0926,0.0,1.3273,0.1622,0.3797,0.6721,47,6.62,71.45,1015.51,0.6093,0,SLEEP_DEEP,-0.532749,-12.06312,0.06878,47,40.107,2.816,-37.291,0,0,0.0,0,0
282,11402,31,2026-01-19 05:00:30,0.06878,3.0952,0.0045,1.1509,0.1282,0.3113,0.6312,47,6.34,65.84,1015.65,0.6433,0,SLEEP_DEEP,-0.542134,-12.60525,0.06646,47,44.457,2.66,-41.797,0,0,0.0,0,0
282,11403,32,2026-01-19 05:01:00,0.06646,3.0777,0.0064,1.0807,0.1551,0.3233,0.5658,47,6.63,69.57,1015.82,0.6488,0,SLEEP_DEEP,-0.524229,-13.12948,0.06442,47,39.092,2.454,-36.638,0,0,0.0,0,0
282,11404,33,2026-01-19 05:01:30,0.06442,3.0777,0.0,1.3859,0.1928,0.4395,0.6552,47,6.89,69.22,1016.23,0.6107,0,SLEEP_DEEP,-0.578006,-13.70748,0.06239,49,39.601,3.064,-36.537,0,0,0.0,0,0
282,11405,34,2026-01-19 05:02:00,0.06239,3.0749,0.0,1.1265,0.1751,0.4361,0.7026,49,6.58,72.83,1015.92,0.5946,0,SLEEP_DEEP,-0.577183,-14.28467,0.06028,49,40.472,2.531,-37.941,0,0,0.0,0,0
282,11406,35,2026-01-19 05:02:30,0.06028,3.0829,0.0122,0.8858,0.1618,0.4227,0.8163,49,5.62,67.13,1016.37,0.6147,0,SLEEP_DEEP,-0.591704,-14.87637,0.0579,51,44.938,2.063,-42.875,0,0,0.0,0,0
282,11407,36,2026-01-19 05:03:00,0.0579,3.0565,0.0,1.7437,0.2064,0.4385,0.7799,51,7.03,64.09,1016.78,0.6081,0,SLEEP_DEEP,-0.592187,-15.46856,0.05614,51,35.6,3.905,-31.694,0,0,0.0,0,0
282,11408,37,2026-01-19 05:03:30,0.05614,3.0732,0.0,2.0985,0.1692,0.3781,0.6734,51,6.29,62.78,1016.62,0.6029,0,SLEEP_DEEP,-0.598337,-16.06689,0.05428,53,38.367,4.807,-33.56,0,0,0.0,0,0
282,11409,38,2026-01-19 05:04:00,0.05428,3.0811,0.0229,1.8167,0.1389,0.3214,0.7271,53,6.85,69.33,1016.86,0.6072,0,SLEEP_DEEP,-0.61486,-16.68175,0.05209,53,43.76,4.377,-39.383,0,0,0.0,0,0
282,11410,39,2026-01-19 05:04:30,0.05209,3.0629,0.0,1.7845,0.1611,0.4213,0.7408,53,6.37,62.72,1016.38,0.581,0,SLEEP_DEEP,-0.572346,-17.2541,0.05002,55,41.27,4.07,-37.2,0,0,0.0,0,0
282,11411,40,2026-01-19 05:05:00,0.05002,3.0604,0.0003,1.5264,0.156,0.4452,0.7049,55,6.72,70.05,1016.54,0.5821,0,SLEEP_DEEP,-2.411729,-19.66583,0.0481,56,37.891,3.299,-34.592,0,0,0.0,0,0
282,11412,41,2026-01-19 05:05:30,0.0481,3.0456,0.0,1.9757,0.2189,0.4452,0.7287,56,7.56,69.76,1016.45,0.5971,0,SLEEP_DEEP,-2.418335,-22.08416,0.04623,58,38.482,4.712,-33.77,0,0,0.0,0,0
282,11413,42,2026-01-19 05:06:00,0.04623,3.0633,0.0004,1.7178,0.1893,0.4636,0.7304,58,7.59,64.46,1016.15,0.6505,0,SLEEP_DEEP,-2.429011,-24.51318,0.0444,58,36.978,4.05,-32.928,0,0,0.0,0,0
282,11414,43,2026-01-19 05:06:30,0.0444,3.0606,0.0,1.6693,0.2369,0.479,0.7632,58,7.14,74.47,1016.16,0.6748,1,SLEEP_LIGHT,-2.480992,-26.99417,0.03988,59,85.005,3.63,-81.374,0,0,0.0,0,0
282,11415,44,2026-01-19 05:07:00,0.03988,3.0574,0.0,1.4543,0.1999,0.4929,0.7783,59,6.75,75.22,1015.82,0.6822,0,SLEEP_DEEP,-2.455389,-29.44956,0.03767,60,42.906,3.153,-39.752,0,0,0.0,0,0
282,11416,45,2026-01-19 05:07:30,0.03767,3.0476,0.0035,1.7641,0.1934,0.5195,0.7942,60,6.3,76.09,1015.59,0.6851,0,SLEEP_DEEP,-2.39314,-31.8427,0.03566,60,40.363,4.181,-36.183,0,0,0.0,0,0
282,11417,46,2026-01-19 05:08:00,0.03566,3.0416,0.0,1.5037,0.1977,0.4297,0.7685,60,6.37,74.11,1015.26,0.6623,0,SLEEP_DEEP,-2.423332,-34.26603,0.03358,60,40.821,3.448,-37.373,0,0,0.0,0,0
282,11418,47,2026-01-19 05:08:30,0.03358,3.0521,0.0038,1.8242,0.1636,0.3983,0.7159,60,6.96,67.12,1015.31,0.661,0,SLEEP_DEEP,-2.394221,-36.66025,0.03147,60,42.386,4.4,-37.987,0,0,0.0,0,0
282,11419,48,2026-01-19 05:09:00,0.03147,3.0429,0.0061,1.3617,0.1865,0.4951,0.7461,60,6.67,65.84,1015.37,0.6292,0,SLEEP_DEEP,-2.423466,-39.08372,0.0296,60,36.832,3.199,-33.633,0,0,0.0,0,0
282,11420,49,2026-01-19 05:09:30,0.0296,3.0382,0.0017,1.5372,0.231,0.5161,0.6441,60,7.03,71.43,1015.09,0.6144,0,SLEEP_DEEP,-2.421069,-41.50478,0.02766,60,38.276,3.372,-34.904,0,0,0.0,0,0
282,11421,50,2026-01-19 05:10:00,0.02766,3.0235,0.0024,1.6185,0.1916,0.4156,0.6079,60,7.34,72.51,1015.72,0.5892,0,SLEEP_DEEP,-2.416473,-43.92126,0.02572,60,38.531,3.56,-34.972,0,0,0.0,0,0
282,11422,51,2026-01-19 05:10:30,0.02572,3.0308,0.0046,1.34,0.2566,0.4061,0.55,60,7.57,63.81,1015.11,0.5734,0,SLEEP_DEEP,-2.398666,-46.31992,0.02373,60,39.056,3.172,-35.883,0,0,0.0,0,0
282,11423,52,2026-01-19 05:11:00,0.02373,3.0217,0.0,1.3786,0.1845,0.3514,0.5197,60,6.76,73.14,1014.58,0.5748,0,SLEEP_DEEP,-2.461461,-48.78138,0.02157,60,41.987,3.204,-38.784,0,0,0.0,0,0
282,11424,53,2026-01-19 05:11:30,0.02157,3.0256,0.0198,1.8209,0.201,0.3715,0.4345,60,7.31,67.75,1014.26,0.5624,0,SLEEP_DEEP,-2.44358,-51.22497,0.0,0,39.642,4.104,-35.538,0,0,0.0,0,1
283,11425,1,2026-01-19 05:12:00,0.86853,4.0475,0.0,1.3614,0.4535,0.3777,0.5924,20,7.71,66.66,1014.43,0.5321,3,TX_LOW,-0.165043,-0.16504,0.83423,15,620.457,2.966,-617.491,1,6,41.53,0,0
283,11426,2,2026-01-19 05:12:30,0.83423,4.0101,0.0083,1.4795,0.4198,0.3369,0.5141,15,8.0,69.41,1014.63,0.5198,3,TX_LOW,-0.324747,-0.48979,0.79973,12,624.418,3.405,-621.014,1,4,53.92,0,0
283,11427,3,2026-01-19 05:13:00,0.79973,3.9794,0.0,1.6251,0.4367,0.3585,0.4646,12,8.72,62.0,1014.69,0.4872,3,TX_LOW,-0.470007,-0.9598,0.76238,12,675.715,3.532,-672.183,1,3,57.57,0,0
283,11428,4,2026-01-19 05:13:30,0.76238,3.9122,0.0162,1.5203,0.3936,0.3733,0.6118,12,7.32,69.01,1014.31,0.5173,3,TX_LOW,-0.077614,-1.03741,0.72315,5,709.778,3.528,-706.251,1,8,42.32,0,0
283,11429,5,2026-01-19 05:14:00,0.72315,3.8721,0.0144,1.2512,0.3726,0.3775,0.7003,5,7.82,64.24,1014.29,0.4967,3,TX_LOW,-0.389424,-1.42683,0.68426,5,702.846,2.812,-700.034,1,4,25.85,0,0
283,11430,6,2026-01-19 05:14:30,0.68426,3.8251,0.0131,1.4387,0.1253,0.2428,0.7641,5,6.78,59.54,1014.2,0.4837,2,ACTIVE_LOW,-0.262131,-1.68897,0.66703,6,313.561,3.534,-310.027,0,0,0.0,0,0
283,11431,7,2026-01-19 05:15:00,0.66703,3.8106,0.0115,1.4896,0.36,0.3547,0.6884,6,8.27,59.54,1013.87,0.4755,3,TX_LOW,-0.183058,-1.87202,0.62972,1,674.981,3.308,-671.673,1,6,26.24,0,0
283,11432,8,2026-01-19 05:15:30,0.62972,3.7364,0.0,1.0177,0.044,0.1679,0.6265,1,5.69,59.81,1013.85,0.4866,1,SLEEP_LIGHT,-0.02218,-1.8942,0.6253,1,81.742,2.244,-79.498,0,0,0.0,0,0
283,11433,9,2026-01-19 05:16:00,0.6253,3.7514,0.0,1.369,0.3944,0.2559,0.6955,1,8.66,63.36,1013.75,0.4716,3,TX_LOW,-0.596994,-2.4912,0.58976,1,642.628,2.934,-639.694,1,1,24.27,0,0
283,11434,10,2026-01-19 05:16:30,0.58976,3.7093,0.0,1.386,0.1919,0.2255,0.7586,1,7.55,63.39,1013.81,0.484,2,ACTIVE_LOW,-0.317777,-2.80897,0.57181,2,326.398,3.18,-323.219,0,0,0.0,0,0
283,11435,11,2026-01-19 05:17:00,0.57181,3.689,0.0,1.1266,0.1593,0.2364,0.8772,2,7.56,60.92,1014.0,0.4444,2,ACTIVE_LOW,-0.336459,-3.14543,0.55301,3,340.73,2.471,-338.259,0,0,0.0,0,0
283,11436,12,2026-01-19 05:17:30,0.55301,3.6623,0.0116,1.9586,0.318,0.284,0.9378,3,8.02,64.93,1014.45,0.4376,3,TX_LOW,-0.422384,-3.56782,0.51884,0,619.585,4.536,-615.049,1,3,14.76,0,0
283,11437,13,2026-01-19 05:18:00,0.51884,3.6216,0.0099,1.4238,0.1907,0.3001,0.96,0,7.2,57.45,1014.69,0.4332,2,ACTIVE_LOW,-0.310796,-3.87861,0.50025,2,337.849,3.142,-334.707,0,0,0.0,0,0
283,11438,14,2026-01-19 05:18:30,0.50025,3.5922,0.0101,1.7576,0.0154,0.1206,0.9159,2,6.14,60.08,1014.25,0.4492,1,SLEEP_LIGHT,-0.106027,-3.98464,0.49607,3,79.102,3.934,-75.168,0,0,0.0,0,0
283,11439,15,2026-01-19 05:19:00,0.49607,3.5991,0.0,1.3952,0.3639,0.3337,0.96,3,8.27,70.63,1013.86,0.4486,3,TX_LOW,-0.533617,-4.51826,0.45782,3,691.619,2.993,-688.626,1,2,13.71,0,0
283,11440,16,2026-01-19 05:19:30,0.45782,3.5474,0.001,1.5113,0.3203,0.254,0.96,3,7.7,59.24,1013.65,0.4537,3,TX_LOW,-0.565867,-5.08412,0.41757,2,727.893,3.456,-724.437,1,2,13.07,0,0
283,11441,17,2026-01-19 05:20:00,0.41757,3.4998,0.0,1.4209,0.1499,0.19,0.923,2,6.93,62.06,1013.08,0.4696,2,ACTIVE_LOW,-0.333219,-5.41734,0.40001,2,319.284,3.23,-316.054,0,0,0.0,0,0
283,11442,18,2026-01-19 05:20:30,0.40001,3.4876,0.0,1.3929,0.319,0.2428,0.872,2,7.56,61.33,1013.36,0.4405,3,TX_LOW,-0.976781,-6.39412,0.3601,5,721.656,3.32,-718.336,0,0,0.0,1,0
283,11443,19,2026-01-19 05:21:00,0.3601,3.4307,0.0029,1.1817,0.1852,0.309,0.9034,5,6.8,62.74,1013.51,0.4186,2,ACTIVE_LOW,-0.356876,-6.751,0.34066,9,352.583,2.688,-349.896,0,0,0.0,0,0
283,11444,20,2026-01-19 05:21:30,0.34066,3.4063,0.011,1.0304,0.0941,0.162,0.9378,9,7.72,59.81,1013.43,0.3854,1,SLEEP_LIGHT,-0.069626,-6.82063,0.33675,21,72.872,2.501,-70.372,0,0,0.0,0,0
283,11445,21,2026-01-19 05:22:00,0.33675,3.4057,0.0034,0.8686,0.4204,0.4307,0.96,21,7.81,61.47,1013.56,0.3605,3,TX_LOW,-0.222566,-7.04319,0.29883,21,684.615,1.923,-682.692,1,6,10.8,0,0
283,11446,22,2026-01-19 05:22:30,0.29883,3.3802,0.0,1.3336,0.0845,0.2356,0.8988,21,6.34,61.36,1013.01,0.3692,0,SLEEP_DEEP,-0.038387,-7.08158,0.29656,40,43.885,3.151,-40.735,0,0,0.0,0,0
283,11447,23,2026-01-19 05:23:00,0.29656,3.3625,0.0036,1.3036,0.0763,0.367,0.96,40,5.99,63.08,1013.28,0.3603,0,SLEEP_DEEP,-0.240205,-7.32178,0.29457,51,38.922,3.084,-35.838,0,0,0.0,0,0
283,11448,24,2026-01-19 05:23:30,0.29457,3.3526,0.0,1.2828,0.6318,0.5484,0.96,51,9.39,56.78,1013.78,0.3693,4,TX_MED,0.137351,-7.18443,0.24924,55,818.89,2.856,-816.034,1,12,11.95,0,0
283,11449,25,2026-01-19 05:24:00,0.24924,3.2914,0.001,1.0148,0.6776,0.6208,0.96,55,9.78,59.85,1014.01,0.353,4,TX_MED,-0.47637,-7.6608,0.20012,60,886.538,2.393,-884.145,1,5,11.86,0,0
283,11450,26,2026-01-19 05:24:30,0.20012,3.2386,0.0,1.3961,0.6897,0.6281,0.96,60,8.95,57.15,1013.47,0.3717,4,TX_MED,-0.163024,-7.82383,0.15441,55,826.154,3.335,-822.819,1,8,12.01,0,0
283,11451,27,2026-01-19 05:25:00,0.15441,3.2026,0.0065,1.2383,0.5005,0.5469,0.8822,55,8.87,57.22,1013.42,0.3713,3,TX_LOW,-0.622411,-8.44624,0.11538,53,705.298,2.74,-702.558,1,3,19.28,0,0
283,11452,28,2026-01-19 05:25:30,0.11538,3.1341,0.0,0.589,0.6813,0.6811,0.8474,53,9.07,55.54,1013.5,0.3753,3,TX_LOW,-1.420022,-9.86626,0.07633,53,704.219,1.329,-702.891,0,0,0.0,1,0
283,11453,29,2026-01-19 05:26:00,0.07633,3.1028,0.0,1.0418,0.1362,0.433,0.8693,53,7.01,58.64,1013.67,0.3675,0,SLEEP_DEEP,-0.486086,-10.35235,0.07433,55,38.233,2.349,-35.884,0,0,0.0,0,0
283,11454,30,2026-01-19 05:26:30,0.07433,3.0892,0.014,0.942,0.1498,0.4268,0.8892,55,6.8,55.6,1013.3,0.3463,0,SLEEP_DEEP,-0.544851,-10.8972,0.07225,56,39.756,2.296,-37.461,0,0,0.0,0,0
283,11455,31,2026-01-19 05:27:00,0.07225,3.0837,0.0143,1.2917,0.2143,0.4377,0.8836,56,6.93,56.26,1013.03,0.3501,0,SLEEP_DEEP,-0.525955,-11.42315,0.07023,60,39.436,3.082,-36.355,0,0,0.0,0,0
283,11456,32,2026-01-19 05:27:30,0.07023,3.0785,0.0,1.4068,0.2017,0.4952,0.7932,60,7.51,59.07,1012.45,0.3587,0,SLEEP_DEEP,-0.544165,-11.96732,0.06834,60,37.17,3.071,-34.099,0,0,0.0,0,0
283,11457,33,2026-01-19 05:28:00,0.06834,3.0784,0.0,1.0861,0.2277,0.4839,0.4968,60,6.87,58.51,1012.33,0.3641,0,SLEEP_DEEP,-0.544982,-12.5123,0.06622,60,40.402,2.352,-38.05,0,0,0.0,0,0
283,11458,34,2026-01-19 05:28:30,0.06622,3.0742,0.0036,1.2581,0.2109,0.4871,0.7992,60,7.79,62.76,1012.09,0.3442,0,SLEEP_DEEP,-0.546473,-13.05877,0.06427,60,37.879,2.775,-35.104,0,0,0.0,0,0
283,11459,35,2026-01-19 05:29:00,0.06427,3.0783,0.002,1.1479,0.1945,0.4547,0.8261,60,7.01,59.01,1012.43,0.3536,0,SLEEP_DEEP,-0.588508,-13.64728,0.06219,60,40.154,2.58,-37.575,0,0,0.0,0,0
283,11460,36,2026-01-19 05:29:30,0.06219,3.0882,0.0,1.125,0.1871,0.4595,0.7831,60,7.54,57.64,1012.08,0.3767,0,SLEEP_DEEP,-0.626787,-14.27407,0.06016,60,38.946,2.43,-36.516,0,0,0.0,0,0
283,11461,37,2026-01-19 05:30:00,0.06016,3.0942,0.0,0.9207,0.2107,0.4826,0.7909,60,7.42,50.88,1011.78,0.4029,0,SLEEP_DEEP,-0.587283,-14.86135,0.05808,60,39.383,2.006,-37.377,0,0,0.0,0,0
283,11462,38,2026-01-19 05:30:30,0.05808,3.0647,0.0155,1.5499,0.1971,0.473,0.6937,60,7.17,60.7,1011.88,0.4087,0,SLEEP_DEEP,-0.583854,-15.4452,0.05596,60,41.817,3.672,-38.145,0,0,0.0,0,0
283,11463,39,2026-01-19 05:31:00,0.05596,3.0648,0.0,0.9863,0.2155,0.4072,0.6909,60,6.71,61.61,1011.58,0.3953,0,SLEEP_DEEP,-0.604148,-16.04935,0.0535,60,46.55,2.18,-44.37,0,0,0.0,0,0
283,11464,40,2026-01-19 05:31:30,0.0535,3.065,0.0,1.226,0.2355,0.5249,0.7554,60,7.81,59.79,1011.75,0.3508,0,SLEEP_DEEP,-0.593086,-16.64244,0.05156,60,37.639,2.764,-34.875,0,0,0.0,0,0
283,11465,41,2026-01-19 05:32:00,0.05156,3.0503,0.0263,0.8761,0.2302,0.4751,0.7333,60,7.5,55.49,1011.33,0.353,0,SLEEP_DEEP,-2.414116,-19.05655,0.04941,60,40.944,2.325,-38.619,0,0,0.0,0,0
283,11466,42,2026-01-19 05:32:30,0.04941,3.0558,0.0,1.0333,0.3657,0.5209,0.6622,60,8.74,61.56,1011.53,0.3366,2,ACTIVE_LOW,-2.717348,-21.7739,0.03181,60,319.151,2.248,-316.903,0,0,0.0,0,0
283,11467,43,2026-01-19 05:33:00,0.03181,3.0378,0.019,1.2085,0.8444,0.7295,0.7033,60,10.56,54.34,1011.43,0.2952,5,TX_HIGH,-3.0,-24.7739,0.0,0,1140.5,2.824,-1137.676,1,4,26.33,0,1
284,11468,1,2026-01-19 05:33:30,0.93898,4.1331,0.0037,0.8243,0.3911,0.3379,0.7734,20,7.73,54.62,1011.2,0.3081,3,TX_LOW,-0.205998,-0.206,0.9037,16,637.047,1.945,-635.102,1,5,28.39,0,0
284,11469,2,2026-01-19 05:34:00,0.9037,4.0795,0.0009,1.2272,0.4177,0.3502,0.7834,16,8.28,54.07,1011.15,0.2965,3,TX_LOW,-0.330706,-0.5367,0.86476,13,703.8,2.782,-701.018,1,5,33.68,0,0
284,11470,3,2026-01-19 05:34:30,0.86476,4.0284,0.0145,1.244,0.4102,0.3381,0.837,13,7.71,59.1,1010.93,0.3121,3,TX_LOW,-0.070361,-0.60706,0.82918,7,643.086,2.79,-640.296,1,7,23.22,0,0
284,11471,4,2026-01-19 05:35:00,0.82918,3.9887,0.0,0.9654,0.3713,0.3639,0.7494,7,8.3,58.12,1011.57,0.2772,3,TX_LOW,-0.839172,-1.44624,0.79304,10,652.806,2.226,-650.58,0,0,0.0,1,0
284,11472,5,2026-01-19 05:35:30,0.79304,3.9503,0.0003,0.7173,0.4401,0.3364,0.782,10,8.48,50.98,1011.6,0.2788,3,TX_LOW,-0.874187,-2.32042,0.75678,13,654.369,1.664,-652.705,0,0,0.0,1,0
284,11473,6,2026-01-19 05:36:00,0.75678,3.901,0.011,1.0622,0.4129,0.3693,0.7592,13,8.76,52.51,1011.88,0.262,3,TX_LOW,-0.122344,-2.44277,0.71908,7,680.904,2.364,-678.539,1,7,31.72,0,0
284,11474,7,2026-01-19 05:36:30,0.71908,3.8707,0.0,1.2632,0.381,0.4072,0.7878,7,8.79,60.98,1011.91,0.28,3,TX_LOW,-0.935933,-3.3787,0.67804,8,741.502,2.697,-738.805,0,0,0.0,1,0
284,11475,8,2026-01-19 05:37:00,0.67804,3.8059,0.0014,1.2878,0.3784,0.3371,0.8174,8,7.95,55.2,1011.9,0.2891,3,TX_LOW,-0.530875,-3.90958,0.63708,11,740.342,3.095,-737.246,1,2,14.31,0,0
284,11476,9,2026-01-19 05:37:30,0.63708,3.7525,0.0,1.2179,0.3759,0.3537,0.7869,11,8.83,48.6,1011.54,0.2658,3,TX_LOW,-0.241778,-4.15135,0.59986,6,672.607,2.65,-669.957,1,6,31.57,0,0
284,11477,10,2026-01-19 05:38:00,0.59986,3.7229,0.0122,1.0132,0.2101,0.1944,0.7249,6,7.61,50.41,1011.16,0.2607,2,ACTIVE_LOW,-0.292457,-4.44381,0.58332,18,300.191,2.395,-297.796,0,0,0.0,0,0
284,11478,11,2026-01-19 05:38:30,0.58332,3.6781,0.0003,1.4486,0.3721,0.3584,0.9111,18,7.55,57.31,1011.47,0.2297,3,TX_LOW,-0.384442,-4.82825,0.54642,28,667.27,3.115,-664.155,1,4,18.42,0,0
284,11479,12,2026-01-19 05:39:00,0.54642,3.6621,0.0,0.4795,0.3807,0.4171,0.96,28,8.26,53.93,1011.47,0.1989,3,TX_LOW,-0.463097,-5.29135,0.50841,44,685.151,1.044,-684.107,1,3,11.66,0,0
284,11480,13,2026-01-19 05:39:30,0.50841,3.6019,0.0106,0.9059,0.6208,0.5642,0.9292,44,8.9,54.96,1011.55,0.1733,4,TX_MED,-0.270844,-5.56219,0.46339,48,812.598,2.163,-810.435,1,7,13.25,0,0
284,11481,14,2026-01-19 05:40:00,0.46339,3.5516,0.0107,0.797,0.6678,0.5798,0.9519,48,9.73,59.42,1011.89,0.1524,4,TX_MED,0.015059,-5.54713,0.41738,53,829.927,1.853,-828.074,1,11,15.19,0,0
284,11482,15,2026-01-19 05:40:30,0.41738,3.4939,0.0,1.4403,0.6967,0.6302,0.96,53,10.75,54.34,1011.44,0.1662,4,TX_MED,-0.651546,-6.19868,0.37409,60,782.406,3.171,-779.235,1,2,9.97,0,0
284,11483,16,2026-01-19 05:41:00,0.37409,3.455,0.0118,1.312,0.7355,0.638,0.96,60,9.63,46.82,1011.16,0.1629,4,TX_MED,-0.356126,-6.55481,0.32822,60,828.793,3.003,-825.79,1,6,14.27,0,0
284,11484,17,2026-01-19 05:41:30,0.32822,3.4165,0.0,1.0611,0.7241,0.6875,0.96,60,9.82,55.56,1011.32,0.1643,4,TX_MED,-0.645954,-7.20076,0.28381,60,801.744,2.435,-799.309,1,2,9.64,0,0
284,11485,18,2026-01-19 05:42:00,0.28381,3.3567,0.0,1.0557,0.7482,0.7029,0.96,60,9.8,47.59,1011.53,0.1786,4,TX_MED,-1.226977,-8.42774,0.23984,60,793.795,2.408,-791.387,0,0,0.0,1,0
284,11486,19,2026-01-19 05:42:30,0.23984,3.2814,0.0,0.7794,0.7576,0.6698,0.96,60,10.58,53.28,1011.49,0.1736,4,TX_MED,-0.259781,-8.68752,0.19359,60,834.295,1.807,-832.487,1,7,14.03,0,0
284,11487,20,2026-01-19 05:43:00,0.19359,3.2289,0.0,0.7761,0.6469,0.6805,0.96,60,10.12,50.25,1011.81,0.1517,4,TX_MED,-1.256842,-9.94436,0.14685,60,843.235,1.852,-841.383,0,0,0.0,1,0
284,11488,21,2026-01-19 05:43:30,0.14685,3.1679,0.001,0.7242,0.5322,0.5189,0.96,60,8.56,53.22,1011.32,0.1451,3,TX_LOW,-0.550707,-10.49507,0.10985,60,667.698,1.659,-666.039,1,4,11.53,0,0
284,11489,22,2026-01-19 05:44:00,0.10985,3.1421,0.0004,0.8259,0.5407,0.5952,0.96,60,9.39,46.88,1011.6,0.1739,3,TX_LOW,-0.572393,-11.06746,0.0728,60,668.716,1.835,-666.881,1,5,9.88,0,0
284,11490,23,2026-01-19 05:44:30,0.0728,3.0813,0.0,0.6507,0.2489,0.4672,0.96,60,8.38,55.79,1011.35,0.1701,0,SLEEP_DEEP,-0.547688,-11.61515,0.07069,60,39.604,1.543,-38.061,0,0,0.0,0,0
284,11491,24,2026-01-19 05:45:00,0.07069,3.0811,0.0,0.8793,0.211,0.5027,0.96,60,8.12,48.8,1011.62,0.1484,0,SLEEP_DEEP,-0.539426,-12.15457,0.06869,60,37.808,1.898,-35.911,0,0,0.0,0,0
284,11492,25,2026-01-19 05:45:30,0.06869,3.0894,0.0193,0.9486,0.5829,0.6324,0.96,60,8.35,49.45,1011.8,0.1808,2,ACTIVE_LOW,-0.894962,-13.04954,0.05103,60,320.376,2.44,-317.937,0,0,0.0,0,0
284,11493,26,2026-01-19 05:46:00,0.05103,3.0597,0.006,0.699,0.5283,0.5468,0.96,60,9.99,53.67,1011.54,0.2051,3,TX_LOW,-2.563081,-15.61262,0.0,0,652.818,1.649,-651.17,1,4,10.66,0,1
285,11494,1,2026-01-19 05:46:30,0.92294,4.1137,0.0,1.8197,0.3824,0.3326,0.96,12,8.9,55.25,1011.49,0.2239,3,TX_LOW,0.046412,0.04641,0.88808,4,631.523,3.977,-627.546,1,8,8.02,0,0
285,11495,2,2026-01-19 05:47:00,0.88808,4.0759,0.0063,1.0091,0.304,0.2399,0.96,4,8.56,52.41,1011.74,0.1871,3,TX_LOW,-0.346376,-0.29996,0.84989,4,689.494,2.189,-687.305,1,4,12.21,0,0
285,11496,3,2026-01-19 05:47:30,0.84989,4.0262,0.0162,0.971,0.364,0.3001,0.96,4,8.15,50.12,1011.76,0.1651,3,TX_LOW,-0.354612,-0.65458,0.81112,16,700.203,2.244,-697.959,1,4,11.65,0,0
285,11497,4,2026-01-19 05:48:00,0.81112,3.9802,0.0,0.6589,0.402,0.3661,0.96,16,8.03,54.57,1011.49,0.2133,3,TX_LOW,-0.396302,-1.05088,0.77055,27,731.714,1.541,-730.174,1,4,12.49,0,0
285,11498,5,2026-01-19 05:48:30,0.77055,3.921,0.0177,1.0376,0.3895,0.4243,0.96,27,8.79,54.89,1011.8,0.212,3,TX_LOW,-0.436547,-1.48743,0.73237,33,689.721,2.446,-687.276,1,3,12.22,0,0
285,11499,6,2026-01-19 05:49:00,0.73237,3.8889,0.0171,1.2455,0.4688,0.4693,0.8817,33,9.45,48.81,1012.12,0.224,3,TX_LOW,-0.292184,-1.77961,0.69441,42,686.33,3.112,-683.218,1,5,12.25,0,0
285,11500,7,2026-01-19 05:49:30,0.69441,3.8333,0.0,0.5631,0.6546,0.5462,0.8141,42,10.01,53.88,1012.07,0.2409,4,TX_MED,0.307619,-1.47199,0.64797,37,837.254,1.207,-836.048,1,14,27.78,0,0
